zaal,naam,resultaat,hoeken
zaal_S,IMG_20190323_122720.jpg,True,"[array([[[1156,  598]],

       [[1878,  618]],

       [[1870, 1525]],

       [[1152, 1525]]], dtype=int32), array([[[1026, 1459]],

       [[1009, 2177]],

       [[ 182, 2178]],

       [[ 193, 1456]]], dtype=int32), array([[[2869,  685]],

       [[2859, 1345]],

       [[1961, 1336]],

       [[1956,  685]]], dtype=int32), array([[[3055,  625]],

       [[3715,  634]],

       [[3718, 1498]],

       [[3067, 1488]]], dtype=int32), array([[[1934, 1546]],

       [[2526, 1545]],

       [[2522, 2099]],

       [[1938, 2101]]], dtype=int32), array([[[3236, 1560]],

       [[3713, 1574]],

       [[3711, 2149]],

       [[3246, 2145]]], dtype=int32), array([[[1769, 1577]],

       [[1755, 2067]],

       [[1162, 2054]],

       [[1173, 1584]]], dtype=int32), array([[[2963, 1429]],

       [[2968, 1895]],

       [[2583, 1890]],

       [[2566, 1429]]], dtype=int32), array([[[   0,  510]],

       [[1016,  524]],

       [[1015, 1192]],

       [[   0, 1208]]], dtype=int32)]"
zaal_S,IMG_20190323_122727.jpg,True,"[array([[[ 946, 1169]],

       [[2079, 1178]],

       [[2078, 2508]],

       [[ 989, 2497]]], dtype=int32)]"
zaal_S,IMG_20190323_122730.jpg,True,"[array([[[1223,  655]],

       [[3230,  656]],

       [[3213, 2389]],

       [[1273, 2445]]], dtype=int32)]"
zaal_S,IMG_20190323_122734.jpg,True,"[array([[[2934,  854]],

       [[3087, 2229]],

       [[ 885, 2211]],

       [[1057,  854]]], dtype=int32)]"
zaal_S,IMG_20190323_122741.jpg,True,"[array([[[2130, 1261]],

       [[2231, 2867]],

       [[ 836, 2886]],

       [[ 913, 1270]]], dtype=int32), array([[[3023, 1344]],

       [[3023, 2521]],

       [[2398, 2500]],

       [[2286, 1366]]], dtype=int32), array([[[2037, 3008]],

       [[2096, 4031]],

       [[ 800, 4031]],

       [[ 877, 3019]]], dtype=int32)]"
zaal_S,IMG_20190323_122744.jpg,True,"[array([[[1081,  677]],

       [[2881,  684]],

       [[2888, 2101]],

       [[1119, 2150]]], dtype=int32)]"
zaal_S,IMG_20190323_122748.jpg,True,"[array([[[ 997,  396]],

       [[3327,  431]],

       [[3329, 2344]],

       [[1047, 2409]]], dtype=int32)]"
zaal_S,IMG_20190323_122752.jpg,False,[]
zaal_S,IMG_20190323_122754.jpg,True,"[array([[[3028,  696]],

       [[3008, 2391]],

       [[1272, 2397]],

       [[1210,  720]]], dtype=int32), array([[[  73, 1353]],

       [[1053, 1320]],

       [[1068,  475]],

       [[ 106,  497]]]), array([[[3204,  956]],

       [[4031,  973]],

       [[4031, 2986]],

       [[3299, 2954]]], dtype=int32)]"
zaal_S,IMG_20190323_122759.jpg,True,"[array([[[3056,  688]],

       [[3137, 1681]],

       [[1268, 1707]],

       [[1283,  697]]], dtype=int32), array([[[1849, 1980]],

       [[1864, 3023]],

       [[ 607, 3023]],

       [[ 715, 1998]]], dtype=int32), array([[[3223, 2217]],

       [[3316, 3023]],

       [[2124, 3023]],

       [[2050, 2237]]], dtype=int32), array([[[1072,  850]],

       [[1005, 1754]],

       [[   0, 1808]],

       [[   0,  821]]], dtype=int32)]"
zaal_S,IMG_20190323_122803.jpg,True,"[array([[[1319,  839]],

       [[2666,  840]],

       [[2738, 2028]],

       [[1228, 2031]]], dtype=int32), array([[[2288, 2132]],

       [[2307, 2987]],

       [[1382, 2990]],

       [[1437, 2129]]], dtype=int32), array([[[1216, 2186]],

       [[1132, 2945]],

       [[ 268, 2962]],

       [[ 416, 2191]]], dtype=int32)]"
zaal_S,IMG_20190323_122809.jpg,True,"[array([[[1508, 2657]],

       [[2312, 2663]],

       [[2381, 3412]],

       [[1508, 3418]]], dtype=int32)]"
zaal_S,IMG_20190323_122812.jpg,True,"[array([[[3278,  939]],

       [[3340, 1938]],

       [[2170, 1941]],

       [[2148,  944]]], dtype=int32), array([[[1866, 1015]],

       [[1845, 1898]],

       [[ 756, 1920]],

       [[ 821, 1017]]], dtype=int32)]"
zaal_S,IMG_20190323_122815.jpg,True,"[array([[[ 755,  555]],

       [[3007,  576]],

       [[2969, 2388]],

       [[ 823, 2461]]], dtype=int32)]"
zaal_S,IMG_20190323_122819.jpg,True,"[array([[[ 933,  724]],

       [[3065,  766]],

       [[3037, 2308]],

       [[ 982, 2355]]], dtype=int32)]"
zaal_S,IMG_20190323_122821.jpg,False,[]
zaal_S,IMG_20190323_122830.jpg,True,"[array([[[3290,  395]],

       [[3288, 2561]],

       [[ 899, 2646]],

       [[ 834,  404]]], dtype=int32)]"
zaal_S,IMG_20190323_122834.jpg,True,"[array([[[1927, 2605]],

       [[1954, 1354]],

       [[ 950, 1326]],

       [[ 949, 2584]]])]"
zaal_S,IMG_20190323_122838.jpg,True,"[array([[[3279,  807]],

       [[3441, 2180]],

       [[ 779, 2234]],

       [[ 994,  834]]], dtype=int32)]"
zaal_S,IMG_20190323_122844.jpg,True,"[array([[[ 441,  454]],

       [[1787,  476]],

       [[1787, 1260]],

       [[ 433, 1294]]], dtype=int32), array([[[ 912, 1425]],

       [[1768, 1434]],

       [[1749, 2226]],

       [[ 893, 2243]]], dtype=int32), array([[[2862, 1575]],

       [[3620, 1576]],

       [[3644, 2209]],

       [[2869, 2241]]], dtype=int32), array([[[1935,  752]],

       [[2649,  752]],

       [[2624, 1396]],

       [[1938, 1401]]], dtype=int32), array([[[1923, 1532]],

       [[2659, 1535]],

       [[2666, 2078]],

       [[1926, 2103]]], dtype=int32), array([[[3365,  563]],

       [[4031,  551]],

       [[4031, 1174]],

       [[3381, 1156]]], dtype=int32), array([[[3493, 1205]],

       [[3869, 1211]],

       [[3880, 1530]],

       [[3504, 1545]]], dtype=int32), array([[[ 801, 1681]],

       [[ 784, 2049]],

       [[ 505, 2052]],

       [[ 514, 1676]]], dtype=int32), array([[[3064, 1227]],

       [[3411, 1229]],

       [[3418, 1518]],

       [[3066, 1529]]], dtype=int32)]"
zaal_S,IMG_20190323_122850.jpg,True,"[array([[[2564,  450]],

       [[2655, 3286]],

       [[ 635, 3275]],

       [[ 638,  512]]], dtype=int32)]"
zaal_S,IMG_20190323_122859.jpg,True,"[array([[[1203,  747]],

       [[3017,  755]],

       [[2928, 2359]],

       [[1215, 2291]]], dtype=int32), array([[[ 868, 1004]],

       [[ 920, 2311]],

       [[   1, 2329]],

       [[   0, 1003]]], dtype=int32)]"
zaal_S,IMG_20190323_122902.jpg,True,"[array([[[1170, 1150]],

       [[1911, 1198]],

       [[1919, 2609]],

       [[1056, 2521]]], dtype=int32), array([[[ 744, 3001]],

       [[2329, 3020]],

       [[2381, 4031]],

       [[ 670, 4031]]], dtype=int32)]"
zaal_S,IMG_20190323_122907.jpg,True,"[array([[[2841,  677]],

       [[2764, 2168]],

       [[ 996, 2098]],

       [[ 967,  679]]], dtype=int32)]"
zaal_S,IMG_20190323_122910.jpg,True,"[array([[[1076,  472]],

       [[2938,  475]],

       [[2829, 2286]],

       [[1105, 2251]]], dtype=int32), array([[[4031,  561]],

       [[4031, 2336]],

       [[3248, 2292]],

       [[3266,  615]]], dtype=int32)]"
zaal_S,IMG_20190323_122915.jpg,True,"[array([[[2969, 2372]],

       [[3024, 3023]],

       [[1794, 3022]],

       [[1819, 2358]]], dtype=int32)]"
zaal_S,IMG_20190323_122919.jpg,True,"[array([[[1552,  343]],

       [[2750,  361]],

       [[2749, 1509]],

       [[1546, 1488]]], dtype=int32), array([[[1377, 1767]],

       [[1387,  324]],

       [[ 375,  285]],

       [[ 405, 1697]]]), array([[[2896, 1475]],

       [[3709, 1474]],

       [[3681, 2233]],

       [[2928, 2216]]], dtype=int32), array([[[2759, 1575]],

       [[2743, 2186]],

       [[2041, 2169]],

       [[2025, 1573]]], dtype=int32), array([[[3007,  383]],

       [[3484,  397]],

       [[3478, 1275]],

       [[3012, 1258]]], dtype=int32), array([[[1929, 1535]],

       [[1916, 2170]],

       [[1274, 2170]],

       [[1294, 1535]]], dtype=int32), array([[[1028, 1812]],

       [[1012, 2243]],

       [[ 473, 2229]],

       [[ 486, 1819]]], dtype=int32)]"
zaal_S,IMG_20190323_122925.jpg,True,"[array([[[1209,  626]],

       [[2854,  622]],

       [[2756, 1806]],

       [[1266, 1810]]], dtype=int32)]"
zaal_S,IMG_20190323_122927.jpg,False,[]
zaal_S,IMG_20190323_122932.jpg,True,"[array([[[4031, 1075]],

       [[4031, 2659]],

       [[2938, 2622]],

       [[2775, 1106]]], dtype=int32)]"
zaal_S,IMG_20190323_122939.jpg,True,"[array([[[3018,  492]],

       [[3042, 2306]],

       [[ 922, 2288]],

       [[ 952,  495]]], dtype=int32)]"
zaal_S,IMG_20190323_122944.jpg,True,"[array([[[1870,  692]],

       [[3568,  726]],

       [[3598, 2207]],

       [[1866, 2218]]], dtype=int32), array([[[ 366, 2243]],

       [[1666, 2219]],

       [[1747,  725]],

       [[ 436,  695]]])]"
zaal_S,IMG_20190323_122950.jpg,True,"[array([[[2949,  716]],

       [[2880, 1921]],

       [[1243, 1916]],

       [[1197,  716]]], dtype=int32), array([[[ 694,  736]],

       [[ 692, 1811]],

       [[   0, 1767]],

       [[   0,  835]]], dtype=int32)]"
zaal_S,IMG_20190323_122952.jpg,True,"[array([[[3188, 1027]],

       [[4019, 1025]],

       [[4031, 1829]],

       [[3140, 1860]]], dtype=int32), array([[[4031,  875]],

       [[4031, 2016]],

       [[3029, 1992]],

       [[3074,  880]]], dtype=int32)]"
zaal_S,IMG_20190323_122958.jpg,False,[]
zaal_S,IMG_20190323_123004.jpg,True,"[array([[[ 553,  413]],

       [[3247,  427]],

       [[3268, 2627]],

       [[ 541, 2629]]], dtype=int32)]"
zaal_S,IMG_20190323_123009.jpg,True,"[array([[[2171,  883]],

       [[2146, 2753]],

       [[ 747, 2762]],

       [[ 690,  888]]], dtype=int32)]"
zaal_S,IMG_20190323_123015.jpg,True,"[array([[[ 694,  298]],

       [[3235,  296]],

       [[3302, 2390]],

       [[ 663, 2433]]], dtype=int32)]"
zaal_S,IMG_20190323_123021.jpg,True,"[array([[[ 977, 1054]],

       [[2055, 1065]],

       [[1995, 2935]],

       [[ 972, 2878]]], dtype=int32), array([[[ 966,    0]],

       [[2519,   58]],

       [[2515,  693]],

       [[ 968,  707]]], dtype=int32)]"
zaal_S,IMG_20190323_123023.jpg,True,"[array([[[1432,  892]],

       [[2725,  891]],

       [[2795, 1716]],

       [[1381, 1720]]], dtype=int32)]"
zaal_S,IMG_20190323_123029.jpg,True,"[array([[[ 590,  468]],

       [[3105,  573]],

       [[3312, 2475]],

       [[ 518, 2500]]], dtype=int32)]"
zaal_S,IMG_20190323_123036.jpg,True,"[array([[[ 553,  535]],

       [[3617,  544]],

       [[3664, 2371]],

       [[ 547, 2460]]], dtype=int32)]"
zaal_S,IMG_20190323_123051.jpg,True,"[array([[[3307,  212]],

       [[3721, 3023]],

       [[ 389, 3023]],

       [[ 737,  284]]], dtype=int32)]"
zaal_V,IMG_20190323_121716.jpg,False,[]
zaal_V,IMG_20190323_121727.jpg,False,[]
zaal_V,IMG_20190323_121732.jpg,False,[]
zaal_V,IMG_20190323_121737.jpg,True,"[array([[[3204,  511]],

       [[3140, 2156]],

       [[ 953, 2159]],

       [[ 944,  671]]], dtype=int32)]"
zaal_V,IMG_20190323_121740.jpg,False,[]
zaal_V,IMG_20190323_121743.jpg,False,[]
zaal_V,IMG_20190323_121746.jpg,True,"[array([[[3209,  673]],

       [[3087, 2161]],

       [[1062, 2139]],

       [[ 946,  678]]], dtype=int32)]"
zaal_V,IMG_20190323_121750.jpg,False,[]
zaal_V,IMG_20190323_121753.jpg,False,[]
zaal_V,IMG_20190323_121800.jpg,True,"[array([[[ 814,  352]],

       [[3410,  343]],

       [[3289, 2191]],

       [[ 973, 2221]]], dtype=int32)]"
zaal_V,IMG_20190323_121804.jpg,False,[]
zaal_V,IMG_20190323_121808.jpg,True,"[array([[[3109,  544]],

       [[3142, 2264]],

       [[1092, 2289]],

       [[1125,  575]]], dtype=int32)]"
zaal_V,IMG_20190323_121812.jpg,False,[]
zaal_V,IMG_20190323_121817.jpg,True,"[array([[[4031,  -20]],

       [[4029, 2621]],

       [[   0, 3015]],

       [[  33,  171]]])]"
zaal_V,IMG_20190323_121820.jpg,False,[]
zaal_V,IMG_20190323_121823.jpg,False,[]
zaal_V,IMG_20190323_121825.jpg,False,[]
zaal_V,IMG_20190323_121829.jpg,False,[]
zaal_V,IMG_20190323_121833.jpg,False,[]
